0 , 45 , -3 , 1000 , 0.0570003 , 15 , 40 , 11
1 , 45 , -2 , 1000 , 0.0251659 , 15 , 40 , 11
2 , 45 , -1 , 1000 , 0.0062478 , 15 , 40 , 11
3 , 45 , 0 , 1000 , 8.59084e-13 , 15 , 40 , 11
4 , 45 , 1 , 1000 , 0.00615533 , 15 , 40 , 11
5 , 45 , 2 , 1000 , 0.0244266 , 15 , 40 , 11
6 , 45 , 3 , 1000 , 0.0545077 , 15 , 40 , 11
