0 , -3 , 600 , 0.0202548 , 30 , 100 , 30
1 , -2 , 600 , 0.0130122 , 30 , 100 , 30
2 , -1 , 600 , 0.00734662 , 30 , 100 , 30
3 , 0 , 600 , 0.00327715 , 30 , 100 , 30
4 , 1 , 600 , 0.000822251 , 30 , 100 , 30
5 , 2 , 600 , 0 , 30 , 100 , 30
6 , 3 , 600 , 0.00082807 , 30 , 100 , 30
