0 , -3 , 1000 , 0.0930221 , 30 , 100 , 30
1 , -2 , 1000 , 0.0597864 , 30 , 100 , 30
2 , -1 , 1000 , 0.033766 , 30 , 100 , 30
3 , 0 , 1000 , 0.0150651 , 30 , 100 , 30
4 , 1 , 1000 , 0.00378012 , 30 , 100 , 30
5 , 2 , 1000 , 0 , 30 , 100 , 30
6 , 3 , 1000 , 0.0038059 , 30 , 100 , 30
