0 , 45 , -3 , 600 , 0.0370307 , 160 , 160 , 160
1 , 45 , -2 , 600 , 0.0164984 , 160 , 160 , 160
2 , 45 , -1 , 600 , 0.00413436 , 160 , 160 , 160
3 , 45 , 0 , 600 , 5.66604e-13 , 160 , 160 , 160
4 , 45 , 1 , 600 , 0.00415291 , 160 , 160 , 160
5 , 45 , 2 , 600 , 0.0166468 , 160 , 160 , 160
6 , 45 , 3 , 600 , 0.0375315 , 160 , 160 , 160
