0 , -3 , 600 , 0.206163 , 30 , 100 , 30
1 , -2 , 600 , 0.131247 , 30 , 100 , 30
2 , -1 , 600 , 0.0734232 , 30 , 100 , 30
3 , 0 , 600 , 0.0324481 , 30 , 100 , 30
4 , 1 , 600 , 0.00806471 , 30 , 100 , 30
5 , 2 , 600 , 0 , 30 , 100 , 30
6 , 3 , 600 , 0.00796648 , 30 , 100 , 30
