0 , 3 , 600 , 0.0351919 , 30 , 100 , 30
1 , 3 , 600 , 0.0264536 , 30 , 100 , 30
2 , 3 , 600 , 0.0107784 , 30 , 100 , 30
3 , 3 , 600 , 0 , 30 , 100 , 30
4 , 3 , 600 , 0.00463454 , 30 , 100 , 30
5 , 3 , 600 , 0.0358085 , 30 , 100 , 30
6 , 3 , 600 , 0.0662761 , 30 , 100 , 30
