10 0.2 0.25 -2 -nan 100 100
10 0.2 0.25 -1.6 -nan 100 100
10 0.2 0.25 -1.2 -nan 100 100
10 0.2 0.25 -0.8 -nan 100 100
10 0.2 0.25 -0.4 -nan 100 100
10 0.2 0.25 0 -nan 100 100
10 0.2 0.25 0.4 -nan 100 100
10 0.2 0.25 0.8 -nan 100 100
10 0.2 0.25 1.2 -nan 100 100
10 0.2 0.25 1.6 -nan 100 100
10 0.2 0.25 2 -nan 100 100
