10 -2 1.31167 50 50
10 -1.6 0.843354 50 50
10 -1.2 0.476501 50 50
10 -0.8 0.212788 50 50
10 -0.4 0.0534252 50 50
10 0 0 50 50
10 0.4 0.0539022 50 50
10 0.8 0.216621 50 50
10 1.2 0.489428 50 50
10 1.6 0.873992 50 50
10 2 1.37149 50 50
