10 -2 43.83 200 200
10 -1.6 28.1904 200 200
10 -1.2 15.9333 200 200
10 -0.8 7.11778 200 200
10 -0.4 1.78773 200 200
10 0 0 200 200
10 0.4 1.8051 200 200
10 0.8 7.25727 200 200
10 1.2 16.4037 200 200
10 1.6 29.3053 200 200
10 2 46.0066 200 200
