10 0.2 0.25 -2 0.236873 10 10
10 0.2 0.25 -1.6 0.152497 10 10
10 0.2 0.25 -1.2 0.0862818 10 10
10 0.2 0.25 -0.8 0.0385874 10 10
10 0.2 0.25 -0.4 0.00970356 10 10
10 0.2 0.25 0 0 10 10
10 0.2 0.25 0.4 0.00982237 10 10
10 0.2 0.25 0.8 0.0395414 10 10
10 0.2 0.25 1.2 0.0894984 10 10
10 0.2 0.25 1.6 0.160117 10 10
10 0.2 0.25 2 0.251743 10 10
