0 , -3 , 0.833487 , 40 , 100 , 40
1 , -2 , 0.531438 , 40 , 100 , 40
2 , -1 , 0.297724 , 40 , 100 , 40
3 , 0 , 0.131746 , 40 , 100 , 40
4 , 1 , 0.0327827 , 40 , 100 , 40
5 , 2 , 0 , 40 , 100 , 40
6 , 3 , 0.0324472 , 40 , 100 , 40
