0 , -3 , 0.182357 , 2 , 100 , 2
1 , -2 , 0.116783 , 2 , 100 , 2
2 , -1 , 0.0657161 , 2 , 100 , 2
3 , 0 , 0.029211 , 2 , 100 , 2
4 , 1 , 0.00730183 , 2 , 100 , 2
5 , 2 , 0 , 2 , 100 , 2
6 , 3 , 0.00729437 , 2 , 100 , 2
