0 0 0
28.45321325 335.2820688 363.7352821
17.36330758 136.3987698 153.7620774
0.5417498307 3.728741324 4.270491155
11.73249673 85.77101531 97.50351204
23.768842 130.3194257 154.0882677
29.92598602 178.885314 208.8113
20.58037934 123.6139159 144.1942953
17.05884933 108.1058592 125.1647085
34.68591408 258.2935219 292.979436
25.70869475 185.384167 211.0928617
19.13214821 121.3987049 140.5308531
20.37557627 123.9012304 144.2768067
32.88210131 172.550213 205.4323143
24.54340947 111.860662 136.4040715
16.50756497 73.95952669 90.46709166
23.71648199 90.82651406 114.5429961
27.01360632 98.77646821 125.7900745
19.02711695 72.73349947 91.76061642
14.21345229 52.49250436 66.70595666
29.75218931 105.0251706 134.7773599
23.52993484 81.14710397 104.6770388
16.54362221 59.57008729 76.1137095
9.073625794 34.70985213 43.78347793
49.67509967 205.5783445 255.2534441
47.76451191 173.16394 220.9284519
53.77839242 186.6241906 240.402583
53.54263162 167.8565172 221.3991489
44.49910976 143.2306527 187.7297625
38.62684757 147.2491487 185.8759963
35.30487744 119.6323694 154.9372469
34.10466292 123.5495934 157.6542563
29.71847865 141.1836292 170.9021078
27.979274 140.3577 168.336974
3.138678693 17.71411466 20.85279335
8.817413662 55.05413906 63.87155272
2.815823285 18.20234036 21.01816364
1.147845886 4.154151268 5.301997155
9.003763399 48.30758282 57.31134622
7.695288252 41.87951773 49.57480598
0.02331242976 0.132604126 0.1559165558
0.01755802785 0.1947757299 0.2123337577
5.85251773e-05 0.001913456524 0.001971981701
1.027420182e-10 3.395447611e-09 3.49818963e-09
