1 0 0 2783681.656 0 2783681.656
2 0 0 2783681.656 0 2783681.656
3 0 0 2783681.656 0 2783681.656
4 0 0 2783681.656 0 2783681.656
5 0 0 2783681.656 0 2783681.656
6 0 0 2783681.656 0 2783681.656
7 0 0 2783681.656 0 2783681.656
8 0 0 2783681.656 0 2783681.656
9 0 0 2783681.656 0 2783681.656
10 0 0 2783681.656 0 2783681.656
11 0 0 2783681.656 0 2783681.656
12 0 0 2783681.656 0 2783681.656
13 0 0 2783681.656 0 2783681.656
14 0 0 2783681.656 0 2783681.656
15 0 0 2783681.656 0 2783681.656
16 0 0 2783681.656 0 2783681.656
17 0 0 2783681.656 0 2783681.656
18 0 0 2783681.656 0 2783681.656
19 0 0 2783681.656 0 2783681.656
20 0 0 2783681.656 0 2783681.656
21 0 0 2783681.656 0 2783681.656
22 0 0 2783681.656 0 2783681.656
23 0 0 2783681.656 0 2783681.656
24 0 0 2783681.656 0 2783681.656
25 0 0 2783681.656 0 2783681.656
26 0 0 2783681.656 0 2783681.656
27 0 0 2783681.656 0 2783681.656
28 0 0 2783681.656 0 2783681.656
29 0 0 2783681.656 0 2783681.656
30 0 0 2783681.656 0 2783681.656
31 0 0 2783681.656 0 2783681.656
32 0 0 2783681.656 0 2783681.656
33 0 0 2783681.656 0 2783681.656
34 0 0 2783681.656 0 2783681.656
35 0 0 2783681.656 0 2783681.656
36 0 0 2783681.656 0 2783681.656
37 0 0 2783681.656 0 2783681.656
38 0 0 2783681.656 0 2783681.656
39 0 0 2783681.656 0 2783681.656
40 0 0 2783681.656 0 2783681.656
41 0 0 2783681.656 0 2783681.656
42 0 0 2783681.656 0 2783681.656
43 0 0 2783681.656 0 2783681.656
44 0 0 2783681.656 0 2783681.656
