1 , 0
2 , 0
3 , 0
4 , 0
5 , 0
6 , 0
7 , 0
8 , 0
9 , 0
10 , 14.4461
11 , 2.69631
12 , 1.52984
13 , 1.05848
14 , 0.807005
15 , 0.653291
16 , 0.544334
17 , 0.469165
18 , 0.409851
19 , 0.36429
20 , 0.326049
21 , 0.2957
22 , 0.269154
23 , 0.247765
