-0.995001 1.195 0.00999825 0.39 1.74484e-14 1.98568e-15 6.76164e-15 6.69782e-16 2.68655e-14 4151.98
-0.995001 1.585 0.00999825 0.39 1.17524e-14 9.90814e-17 4.22427e-15 4.80393e-16 1.65561e-14 2558.7
-0.995001 1.975 0.00999825 0.39 6.34539e-15 2.13771e-15 2.71526e-15 3.64405e-16 1.15628e-14 1786.99
-0.995001 2.365 0.00999825 0.39 3.58e-15 2.97393e-15 1.85084e-15 3.33075e-16 8.73784e-15 1350.41
-0.995001 2.755 0.00999825 0.39 1.00234e-15 4.3655e-15 1.39282e-15 8.92266e-17 6.84989e-15 1058.63
-0.995001 3.145 0.00999825 0.39 9.77524e-16 3.21845e-15 1.06311e-15 8.81842e-17 5.34727e-15 826.405
-0.995001 3.535 0.00999825 0.39 1.60566e-15 1.47515e-15 8.23257e-16 3.23562e-17 3.93642e-15 608.362
-0.995001 3.925 0.00999825 0.39 1.85908e-15 3.10918e-17 6.38655e-16 7.11383e-17 2.59997e-15 401.817
-0.995001 4.315 0.00999825 0.39 1.13907e-15 5.77359e-16 5.31879e-16 1.4674e-17 2.26298e-15 349.737
-0.995001 4.705 0.00999825 0.39 3.79781e-16 1.63815e-15 4.36241e-16 2.74795e-18 2.45692e-15 379.71
-0.995001 5.095 0.00999825 0.39 8.95233e-17 1.9761e-15 3.56759e-16 1.59181e-17 2.4383e-15 376.831
-0.995001 5.485 0.00999825 0.39 1.39878e-16 1.63568e-15 2.98112e-16 1.87001e-17 2.09237e-15 323.369
-0.995001 5.875 0.00999825 0.39 2.87754e-16 1.06577e-15 2.54789e-16 1.15639e-17 1.61988e-15 250.348
-0.995001 6.265 0.00999825 0.39 4.01202e-16 5.71772e-16 2.20126e-16 4.03054e-18 1.19713e-15 185.013
-0.995001 6.655 0.00999825 0.39 4.48563e-16 2.48867e-16 1.90933e-16 4.44102e-19 8.88807e-16 137.362
-0.995001 7.045 0.00999825 0.39 4.4416e-16 7.94783e-17 1.66083e-16 4.40215e-19 6.90162e-16 106.662
-0.995001 7.435 0.00999825 0.39 4.0968e-16 1.24598e-17 1.44855e-16 2.17579e-18 5.69171e-16 87.9636
-0.995001 7.825 0.00999825 0.39 3.64001e-16 1.44129e-18 1.2711e-16 4.12877e-18 4.96681e-16 76.7605
-0.995001 8.215 0.00999825 0.39 3.1764e-16 1.50852e-17 1.12145e-16 5.52487e-18 4.50395e-16 69.6072
-0.995001 8.605 0.00999825 0.39 2.75779e-16 3.5424e-17 9.96074e-17 6.16063e-18 4.16971e-16 64.4415
-0.995001 8.995 0.00999825 0.39 2.40175e-16 5.37174e-17 8.91239e-17 6.13454e-18 3.89151e-16 60.142
-0.995001 9.385 0.00999825 0.39 2.10798e-16 6.65712e-17 8.03338e-17 5.65115e-18 3.63355e-16 56.1553
-0.995001 9.775 0.00999825 0.39 1.86805e-16 7.37295e-17 7.27981e-17 4.91499e-18 3.38247e-16 52.2751
