-0.995001 1.195 0.00999825 0.39 1.74343e-14 2.00524e-15 6.76796e-15 6.61999e-16 2.68695e-14 4152.6
-0.995001 1.585 0.00999825 0.39 1.17465e-14 1.11781e-16 4.22772e-15 4.70509e-16 1.65565e-14 2558.75
-0.995001 1.975 0.00999825 0.39 6.36773e-15 2.10681e-15 2.71695e-15 3.61336e-16 1.15528e-14 1785.45
-0.995001 2.365 0.00999825 0.39 3.60505e-15 2.9366e-15 1.85177e-15 3.3137e-16 8.72478e-15 1348.39
-0.995001 2.755 0.00999825 0.39 9.94926e-16 4.372e-15 1.39152e-15 9.12897e-17 6.84973e-15 1058.61
-0.995001 3.145 0.00999825 0.39 9.68237e-16 3.23236e-15 1.06396e-15 8.60598e-17 5.35061e-15 826.92
-0.995001 3.535 0.00999825 0.39 1.59959e-15 1.48692e-15 8.22663e-16 3.3402e-17 3.94257e-15 609.312
-0.995001 3.925 0.00999825 0.39 1.85868e-15 3.29667e-17 6.38708e-16 7.10307e-17 2.60139e-15 402.037
-0.995001 4.315 0.00999825 0.39 1.14273e-15 5.70857e-16 5.32039e-16 1.41613e-17 2.25979e-15 349.243
-0.995001 4.705 0.00999825 0.39 3.82997e-16 1.63193e-15 4.36108e-16 2.93241e-18 2.45397e-15 379.253
-0.995001 5.095 0.00999825 0.39 9.04006e-17 1.97447e-15 3.56576e-16 1.63286e-17 2.43778e-15 376.751
-0.995001 5.485 0.00999825 0.39 1.39022e-16 1.63779e-15 2.98032e-16 1.89112e-17 2.09375e-15 323.583
-0.995001 5.875 0.00999825 0.39 2.86321e-16 1.06924e-15 2.54789e-16 1.15669e-17 1.62192e-15 250.663
-0.995001 6.265 0.00999825 0.39 3.99937e-16 5.74909e-16 2.20144e-16 3.96511e-18 1.19896e-15 185.295
-0.995001 6.655 0.00999825 0.39 4.47728e-16 2.51003e-16 1.90933e-16 4.12469e-19 8.90077e-16 137.559
-0.995001 7.045 0.00999825 0.39 4.43735e-16 8.06078e-17 1.66059e-16 4.74519e-19 6.90876e-16 106.773
-0.995001 7.435 0.00999825 0.39 4.09545e-16 1.28438e-17 1.44813e-16 2.26458e-18 5.69467e-16 88.0094
-0.995001 7.825 0.00999825 0.39 3.64032e-16 1.37517e-18 1.27062e-16 4.24634e-18 4.96715e-16 76.7658
-0.995001 8.215 0.00999825 0.39 3.17745e-16 1.48054e-17 1.12099e-16 5.64779e-18 4.50297e-16 69.592
-0.995001 8.605 0.00999825 0.39 2.75899e-16 3.50879e-17 9.95676e-17 6.27323e-18 4.16828e-16 64.4195
-0.995001 8.995 0.00999825 0.39 2.40281e-16 5.34145e-17 8.90923e-17 6.22885e-18 3.89016e-16 60.1213
-0.995001 9.385 0.00999825 0.39 2.10877e-16 6.63433e-17 8.03102e-17 5.72485e-18 3.63256e-16 56.1401
-0.995001 9.775 0.00999825 0.39 1.86854e-16 7.35875e-17 7.27815e-17 4.96922e-18 3.38192e-16 52.2665
-0.995001 10.165 0.00999825 0.39 1.67064e-16 7.60154e-17 6.62403e-17 4.12253e-18 3.13442e-16 48.4415
-0.995001 10.555 0.00999825 0.39 1.50592e-16 7.48459e-17 6.04985e-17 3.29283e-18 2.89229e-16 44.6994
-0.995001 10.945 0.00999825 0.39 1.36909e-16 7.12164e-17 5.54398e-17 2.54347e-18 2.66109e-16 41.1263
-0.995001 11.335 0.00999825 0.39 1.25412e-16 6.60996e-17 5.09399e-17 1.90276e-18 2.44355e-16 37.7643
-0.995001 11.725 0.00999825 0.39 1.15646e-16 6.0234e-17 4.68991e-17 1.37761e-18 2.24157e-16 34.6428
-0.995001 12.115 0.00999825 0.39 1.07164e-16 5.41206e-17 4.32832e-17 9.63643e-19 2.05532e-16 31.7643
-0.995001 12.505 0.00999825 0.39 9.96991e-17 4.81059e-17 4.00354e-17 6.4792e-19 1.88488e-16 29.1303
-0.995001 12.895 0.00999825 0.39 9.30859e-17 4.24132e-17 3.7152e-17 4.15164e-19 1.73066e-16 26.7469
-0.995001 13.285 0.00999825 0.39 8.71467e-17 3.71562e-17 3.45543e-17 2.49726e-19 1.59107e-16 24.5895
-0.995001 13.675 0.00999825 0.39 8.17617e-17 3.23891e-17 3.21977e-17 1.37467e-19 1.46486e-16 22.639
-0.995001 14.065 0.00999825 0.39 7.68478e-17 2.81252e-17 3.00551e-17 6.61573e-20 1.35094e-16 20.8784
-0.995001 14.455 0.00999825 0.39 7.23075e-17 2.43353e-17 2.81111e-17 2.55813e-20 1.24779e-16 19.2843
-0.995001 14.845 0.00999825 0.39 6.81226e-17 2.10068e-17 2.63372e-17 7.42896e-21 1.15474e-16 17.8462
-0.995001 15.235 0.00999825 0.39 6.42585e-17 1.81035e-17 2.47141e-17 5.13657e-21 1.07081e-16 16.5491
-0.995001 15.625 0.00999825 0.39 6.06815e-17 1.55824e-17 2.32261e-17 1.36081e-20 9.95037e-17 15.378
-0.995001 16.015 0.00999825 0.39 5.73393e-17 1.34006e-17 2.18328e-17 2.8966e-20 9.26016e-17 14.3113
-0.995001 16.405 0.00999825 0.39 5.42047e-17 1.15171e-17 2.0519e-17 4.83217e-20 8.62891e-17 13.3357
-0.995001 16.795 0.00999825 0.39 5.12906e-17 9.89495e-18 1.93117e-17 6.9555e-20 8.05668e-17 12.4514
-0.995001 17.185 0.00999825 0.39 4.8578e-17 8.49989e-18 1.82003e-17 9.11549e-20 7.53694e-17 11.6481
-0.995001 17.575 0.00999825 0.39 4.605e-17 7.30133e-18 1.71755e-17 1.12078e-19 7.0639e-17 10.917
-0.995001 17.965 0.00999825 0.39 4.36435e-17 6.27262e-18 1.62246e-17 1.31597e-19 6.62723e-17 10.2422
-0.995001 18.355 0.00999825 0.39 4.13476e-17 5.39003e-18 1.53403e-17 1.49268e-19 6.22272e-17 9.61702
-0.995001 18.745 0.00999825 0.39 3.92068e-17 4.63262e-18 1.45215e-17 1.64901e-19 5.85258e-17 9.04499
-0.995001 19.135 0.00999825 0.39 3.72088e-17 3.98265e-18 1.37621e-17 1.78408e-19 5.51319e-17 8.52047
-0.995001 19.525 0.00999825 0.39 3.53423e-17 3.42481e-18 1.30567e-17 1.89801e-19 5.20136e-17 8.03854
-0.995001 19.915 0.00999825 0.39 3.3597e-17 2.94593e-18 1.24006e-17 1.99158e-19 4.91427e-17 7.59485
-0.995001 20.305 0.00999825 0.39 3.2041e-17 2.53421e-18 1.18137e-17 2.06491e-19 4.65953e-17 7.20117
-0.995001 20.695 0.00999825 0.39 3.05876e-17 2.18056e-18 1.12675e-17 2.1204e-19 4.42477e-17 6.83835
-0.995001 21.085 0.00999825 0.39 2.92211e-17 1.8767e-18 1.07564e-17 2.1598e-19 4.20702e-17 6.50182
-0.995001 21.475 0.00999825 0.39 2.79355e-17 1.61552e-18 1.02773e-17 2.18475e-19 4.00468e-17 6.18911
