-0.982006,2.13333,2.81264 , 2.81262 , -0.00075545
-0.982006,2.4,2.07213 , 2.0721 , -0.0013139
-0.982006,2.66667,1.65703 , 1.65702 , -0.000268207
-0.982006,2.93333,1.36473 , 1.36483 , 0.00706906
-0.982006,3.2,1.18461 , 1.18473 , 0.00995263
-0.982006,3.46667,1.10121 , 1.1012 , -0.000803231
-0.982006,3.73333,1.06387 , 1.06373 , -0.0138576
-0.982006,4,0.977989 , 0.977803 , -0.0189743
-0.982006,4.26667,0.794519 , 0.794385 , -0.0169032
-0.982006,4.53333,0.580885 , 0.580829 , -0.00962167
-0.982006,4.8,0.436167 , 0.436172 , 0.00122467
-0.982006,5.06667,0.396223 , 0.39626 , 0.00929049
-0.982006,5.33333,0.42776 , 0.427805 , 0.010396
-0.982006,5.6,0.473737 , 0.473776 , 0.00823246
-0.982006,5.86667,0.491973 , 0.492002 , 0.00588685
-0.982006,6.13333,0.46756 , 0.467579 , 0.00411638
-0.982006,6.4,0.406997 , 0.407009 , 0.00290909
-0.982006,6.66667,0.326791 , 0.326798 , 0.00215157
-0.982006,6.93333,0.244157 , 0.244162 , 0.00178476
-0.982006,7.2,0.172014 , 0.172017 , 0.00183802
-0.982006,7.46667,0.117562 , 0.117565 , 0.00242593
-0.982006,7.73333,0.0829753 , 0.0829783 , 0.00360304
-0.982006,8,0.0669007 , 0.066904 , 0.00491528
-0.982006,8.26667,0.066007 , 0.0660105 , 0.00542828
-0.982006,8.53333,0.0762071 , 0.0762109 , 0.00497705
-0.982006,8.8,0.0934782 , 0.0934821 , 0.00416136
-0.982006,9.06667,0.114324 , 0.114328 , 0.0033908
-0.982006,9.33333,0.135973 , 0.135977 , 0.00277212
-0.982006,9.6,0.156405 , 0.156409 , 0.00229576
-0.982006,9.86667,0.174283 , 0.174286 , 0.00192949
-0.969845,2.13333,2.76508 , 2.76505 , -0.00111762
-0.969845,2.4,2.08723 , 2.0872 , -0.00147391
-0.969845,2.66667,1.68173 , 1.68175 , 0.00156787
-0.969845,2.93333,1.40093 , 1.40112 , 0.0135434
-0.969845,3.2,1.2143 , 1.21448 , 0.015321
-0.969845,3.46667,1.1013 , 1.10123 , -0.00622083
-0.969845,3.73333,1.02783 , 1.02752 , -0.0304239
-0.969845,4,0.915906 , 0.915551 , -0.038757
-0.969845,4.26667,0.732162 , 0.731931 , -0.0316303
-0.969845,4.53333,0.54447 , 0.544404 , -0.0121458
-0.969845,4.8,0.435311 , 0.435368 , 0.0130882
-0.969845,5.06667,0.42222 , 0.422335 , 0.0274117
-0.969845,5.33333,0.463606 , 0.46373 , 0.0267955
-0.969845,5.6,0.504535 , 0.50464 , 0.0209038
-0.969845,5.86667,0.509859 , 0.509937 , 0.0152699
