0 , -3 , 1000 , 0.254877 , 30 , 100 , 30
1 , -2 , 1000 , 0.112843 , 30 , 100 , 30
2 , -1 , 1000 , 0.0280945 , 30 , 100 , 30
3 , 0 , 1000 , 0 , 30 , 100 , 30
4 , 1 , 1000 , 0.02784 , 30 , 100 , 30
5 , 2 , 1000 , 0.110808 , 30 , 100 , 30
6 , 3 , 1000 , 0.248011 , 30 , 100 , 30
