0 , 45 , -3 , 1000 , -nan , 30 , 40 , 11
1 , 45 , -2 , 1000 , -nan , 30 , 40 , 11
2 , 45 , -1 , 1000 , -nan , 30 , 40 , 11
3 , 45 , 0 , 1000 , -nan , 30 , 40 , 11
4 , 45 , 1 , 1000 , -nan , 30 , 40 , 11
5 , 45 , 2 , 1000 , -nan , 30 , 40 , 11
6 , 45 , 3 , 1000 , -nan , 30 , 40 , 11
