2.29439,0 , 1.045, 2.31412
2.29439,0 , 1.135, 0.155889
2.29439,0 , 1.225, 1.72707
2.29439,0 , 1.315, 0.156542
2.29439,0 , 1.405, 1.56865
2.29439,0 , 1.495, 0.333001
2.29439,0 , 1.585, 0.362976
2.29439,0 , 1.675, 1.16863
2.29439,0 , 1.765, 0.697936
2.29439,0 , 1.855, 0.0642367
2.29439,0 , 1.945, 0.217221
2.29439,0 , 2.035, 0.677792
2.29439,0 , 2.125, 0.807442
2.29439,0 , 2.215, 0.55148
2.29439,0 , 2.305, 0.209086
2.29439,0 , 2.395, 0.0303338
2.29439,0 , 2.485, 0.0653774
2.29439,0 , 2.575, 0.225146
2.29439,0 , 2.665, 0.391751
2.29439,0 , 2.755, 0.487424
2.29439,0 , 2.845, 0.490006
2.29439,0 , 2.935, 0.417846
2.29439,0 , 3.025, 0.306937
2.29439,0 , 3.115, 0.192445
2.29439,0 , 3.205, 0.0992034
2.29439,0 , 3.295, 0.0395086
2.29439,0 , 3.385, 0.0150407
2.29439,0 , 3.475, 0.0204683
2.29439,0 , 3.565, 0.0470538
2.29439,0 , 3.655, 0.0853977
2.29439,0 , 3.745, 0.127202
2.29439,0 , 3.835, 0.166134
2.29439,0 , 3.925, 0.198022
2.29439,0 , 4.015, 0.220644
2.29439,0 , 4.105, 0.233367
2.29439,0 , 4.195, 0.236732
2.29439,0 , 4.285, 0.232001
2.29439,0 , 4.375, 0.220797
2.29439,0 , 4.465, 0.204839
2.29439,0 , 4.555, 0.185776
2.29439,0 , 4.645, 0.165103
2.29439,0 , 4.735, 0.144072
2.29439,0 , 4.825, 0.123667
2.29439,0 , 4.915, 0.10461
2.29439,0 , 5.005, 0.0873937
2.29439,0 , 5.095, 0.0723127
2.29439,0 , 5.185, 0.0595106
2.29439,0 , 5.275, 0.0490029
2.29439,0 , 5.365, 0.0407064
2.29439,0 , 5.455, 0.0344695
2.29439,0 , 5.545, 0.0300962
2.29439,0 , 5.635, 0.0273657
2.29439,0 , 5.725, 0.0260478
2.29439,0 , 5.815, 0.0259148
2.29439,0 , 5.905, 0.0267482
2.29439,0 , 5.995, 0.0283443
2.29439,0 , 6.085, 0.0305173
2.29439,0 , 6.175, 0.0331013
2.29439,0 , 6.265, 0.0359503
2.29439,0 , 6.355, 0.0389376
2.29439,0 , 6.445, 0.0419578
2.29439,0 , 6.535, 0.0449261
2.29439,0 , 6.625, 0.0477745
2.29439,0 , 6.715, 0.0504504
2.29439,0 , 6.805, 0.0529139
2.29439,0 , 6.895, 0.055136
2.29439,0 , 6.985, 0.0570974
2.29439,0 , 7.075, 0.0587861
2.29439,0 , 7.165, 0.0601968
2.29439,0 , 7.255, 0.0613314
2.29439,0 , 7.345, 0.0621972
2.29439,0 , 7.435, 0.0628044
2.29439,0 , 7.525, 0.0631659
2.29439,0 , 7.615, 0.0632958
2.29439,0 , 7.705, 0.0632093
2.29439,0 , 7.795, 0.0629218
2.29439,0 , 7.885, 0.0624488
2.29439,0 , 7.975, 0.0618052
2.29439,0 , 8.065, 0.0610069
2.29439,0 , 8.155, 0.0600709
2.29439,0 , 8.245, 0.059014
2.29439,0 , 8.335, 0.0578519
2.29439,0 , 8.425, 0.0565991
2.29439,0 , 8.515, 0.0552694
2.29439,0 , 8.605, 0.0538752
2.29439,0 , 8.695, 0.0524278
2.29439,0 , 8.785, 0.0509375
2.29439,0 , 8.875, 0.0494135
2.29439,0 , 8.965, 0.047864
2.29439,0 , 9.055, 0.0462974
2.29439,0 , 9.145, 0.0447222
2.29439,0 , 9.235, 0.0431458
2.29439,0 , 9.325, 0.0415748
2.29439,0 , 9.415, 0.0400152
2.29439,0 , 9.505, 0.038472
2.29439,0 , 9.595, 0.0369495
2.29439,0 , 9.685, 0.0354516
2.29439,0 , 9.775, 0.0339814
2.29439,0 , 9.865, 0.0325414
2.29439,0 , 9.955, 0.0311337
2.29801,0 , 1.045, 2.17885
2.29801,0 , 1.135, 0.097294
2.29801,0 , 1.225, 1.81784
2.29801,0 , 1.315, 0.101465
2.29801,0 , 1.405, 1.55063
2.29801,0 , 1.495, 0.41796
2.29801,0 , 1.585, 0.290684
2.29801,0 , 1.675, 1.14221
2.29801,0 , 1.765, 0.759667
2.29801,0 , 1.855, 0.0879363
2.29801,0 , 1.945, 0.177638
2.29801,0 , 2.035, 0.638501
2.29801,0 , 2.125, 0.809176
2.29801,0 , 2.215, 0.582561
2.29801,0 , 2.305, 0.238303
2.29801,0 , 2.395, 0.0384024
2.29801,0 , 2.485, 0.0523304
2.29801,0 , 2.575, 0.202251
2.29801,0 , 2.665, 0.371272
2.29801,0 , 2.755, 0.476774
2.29801,0 , 2.845, 0.490728
2.29801,0 , 2.935, 0.427315
2.29801,0 , 3.025, 0.320757
2.29801,0 , 3.115, 0.206354
2.29801,0 , 3.205, 0.110121
2.29801,0 , 3.295, 0.0458347
2.29801,0 , 3.385, 0.0164817
2.29801,0 , 3.475, 0.0176479
2.29801,0 , 3.565, 0.0410982
2.29801,0 , 3.655, 0.0775911
2.29801,0 , 3.745, 0.118745
2.29801,0 , 3.835, 0.158007
2.29801,0 , 3.925, 0.190928
2.29801,0 , 4.015, 0.215015
2.29801,0 , 4.105, 0.229396
2.29801,0 , 4.195, 0.234424
2.29801,0 , 4.285, 0.231229
2.29801,0 , 4.375, 0.221348
2.29801,0 , 4.465, 0.206458
2.29801,0 , 4.555, 0.188195
2.29801,0 , 4.645, 0.168064
2.29801,0 , 4.735, 0.147343
2.29801,0 , 4.825, 0.127049
2.29801,0 , 4.915, 0.107941
2.29801,0 , 5.005, 0.0905461
2.29801,0 , 5.095, 0.0751947
2.29801,0 , 5.185, 0.0620603
2.29801,0 , 5.275, 0.0511841
2.29801,0 , 5.365, 0.0425046
2.29801,0 , 5.455, 0.0358869
2.29801,0 , 5.545, 0.0311479
2.29801,0 , 5.635, 0.0280762
2.29801,0 , 5.725, 0.0264477
2.29801,0 , 5.815, 0.0260388
2.29801,0 , 5.905, 0.0266326
2.29801,0 , 5.995, 0.0280257
2.29801,0 , 6.085, 0.0300314
2.29801,0 , 6.175, 0.0324818
2.29801,0 , 6.265, 0.0352285
2.29801,0 , 6.355, 0.0381422
2.29801,0 , 6.445, 0.0411145
2.29801,0 , 6.535, 0.0440573
2.29801,0 , 6.625, 0.0469001
2.29801,0 , 6.715, 0.0495868
2.29801,0 , 6.805, 0.0520751
2.29801,0 , 6.895, 0.0543336
2.29801,0 , 6.985, 0.0563405
2.29801,0 , 7.075, 0.0580818
2.29801,0 , 7.165, 0.0595504
2.29801,0 , 7.255, 0.0607467
2.29801,0 , 7.345, 0.0616764
