0 , 2 , 100 , 0.0140891 , 30 , 100 , 30
1 , 2 , 200 , 0.00904626 , 30 , 100 , 30
2 , 2 , 300 , 0.0050569 , 30 , 100 , 30
3 , 2 , 400 , 0.00241646 , 30 , 100 , 30
4 , 2 , 500 , 0.000797964 , 30 , 100 , 30
5 , 2 , 600 , 0 , 30 , 100 , 30
6 , 2 , 700 , 0.000731477 , 30 , 100 , 30
7 , 2 , 800 , 0.00271909 , 30 , 100 , 30
