0 , -3 , 1000 , 0.346104 , 30 , 100 , 30
1 , -2 , 1000 , 0.222199 , 30 , 100 , 30
2 , -1 , 1000 , 0.125359 , 30 , 100 , 30
3 , 0 , 1000 , 0.0558727 , 30 , 100 , 30
4 , 1 , 1000 , 0.0140056 , 30 , 100 , 30
5 , 2 , 1000 , 0 , 30 , 100 , 30
6 , 3 , 1000 , 0.0140745 , 30 , 100 , 30
