0 , -3 , 1000 , 0.0549746 , 30 , 100 , 30
1 , -2 , 1000 , 0.0242645 , 30 , 100 , 30
2 , -1 , 1000 , 0.00602252 , 30 , 100 , 30
3 , 0 , 1000 , 0 , 30 , 100 , 30
4 , 1 , 1000 , 0.00593125 , 30 , 100 , 30
5 , 2 , 1000 , 0.0235347 , 30 , 100 , 30
6 , 3 , 1000 , 0.0525139 , 30 , 100 , 30
