1, 0.451737, 100, 200, 100, 50
2, 0.300873, 200, 200, 100, 50
3, 0.177351, 300, 200, 100, 50
4, 0.0843773, 400, 200, 100, 50
5, 0.0245599, 500, 200, 100, 50
6, 0, 600, 200, 100, 50
7, 0.0221702, 700, 200, 100, 50
8, 0.0703984, 800, 200, 100, 50
9, 0.13719, 900, 200, 100, 50
10, 0.216534, 1000, 200, 100, 50
