33.3702, 3.7225, 0, 0, -nan
33.3702, 3.7675, 1, 1, 0
33.3702, 3.8125, 0, 1, inf
33.3702, 3.8575, 0, 0, -nan
33.3702, 3.9025, 1, 0, 100
33.3702, 3.9475, 1, 0, 100
33.3702, 3.9925, 0, 0, -nan
33.3702, 4.0375, 0, 0, -nan
33.3702, 4.0825, 0, 0, -nan
33.3702, 4.1275, 0, 0, -nan
33.3702, 4.1725, 0, 0, -nan
33.3702, 4.2175, 0, 0, -nan
33.3702, 4.2625, 0, 0, -nan
33.3702, 4.3075, 0, 0, -nan
33.3702, 4.3525, 0, 0, -nan
33.3702, 4.3975, 0, 0, -nan
33.3702, 4.4425, 0, 0, -nan
33.3702, 4.4875, 0, 1, inf
33.3702, 4.5325, 0, 0, -nan
33.3702, 4.5775, 0, 0, -nan
33.3702, 4.6225, 0, 1, inf
33.3702, 4.6675, 0, 0, -nan
33.3702, 4.7125, 0, 1, inf
33.3702, 4.7575, 0, 0, -nan
33.3702, 4.8025, 0, 0, -nan
33.3702, 4.8475, 0, 0, -nan
33.3702, 4.8925, 0, 0, -nan
33.3702, 4.9375, 1, 1, 0
33.3702, 4.9825, 0, 0, -nan
33.3702, 5.0275, 0, 1, inf
33.3702, 5.0725, 0, 0, -nan
33.3702, 5.1175, 0, 0, -nan
33.3702, 5.1625, 0, 0, -nan
33.3702, 5.2075, 0, 1, inf
33.3702, 5.2525, 0, 0, -nan
33.3702, 5.2975, 0, 1, inf
33.3702, 5.3425, 0, 0, -nan
33.3702, 5.3875, 0, 0, -nan
33.3702, 5.4325, 0, 0, -nan
33.3702, 5.4775, 1, 0, 100
33.3702, 5.5225, 0, 0, -nan
33.3702, 5.5675, 0, 1, inf
33.3702, 5.6125, 1, 0, 100
33.3702, 5.6575, 0, 0, -nan
33.3702, 5.7025, 0, 0, -nan
33.3702, 5.7475, 0, 0, -nan
33.3702, 5.7925, 0, 0, -nan
33.3702, 5.8375, 0, 0, -nan
33.3702, 5.8825, 0, 0, -nan
33.3702, 5.9275, 1, 0, 100
33.3702, 5.9725, 0, 0, -nan
33.3702, 6.0175, 0, 0, -nan
33.3702, 6.0625, 0, 0, -nan
33.3702, 6.1075, 0, 0, -nan
33.3702, 6.1525, 0, 0, -nan
33.3702, 6.1975, 0, 0, -nan
33.3702, 6.2425, 0, 1, inf
33.3702, 6.2875, 0, 0, -nan
33.3702, 6.3325, 0, 0, -nan
33.3702, 6.3775, 0, 0, -nan
33.3702, 6.4225, 1, 0, 100
33.3702, 6.4675, 0, 0, -nan
33.3702, 6.5125, 0, 0, -nan
33.3702, 6.5575, 0, 0, -nan
33.3702, 6.6025, 0, 1, inf
33.3702, 6.6475, 0, 0, -nan
33.3702, 6.6925, 0, 1, inf
33.3702, 6.7375, 0, 0, -nan
33.3702, 6.7825, 0, 0, -nan
33.3702, 6.8275, 0, 0, -nan
33.3702, 6.8725, 0, 0, -nan
33.3702, 6.9175, 0, 0, -nan
33.3702, 6.9625, 0, 0, -nan
33.3702, 7.0075, 0, 0, -nan
33.3702, 7.0525, 0, 0, -nan
33.3702, 7.0975, 0, 0, -nan
33.3702, 7.1425, 0, 0, -nan
33.3702, 7.1875, 0, 0, -nan
33.3702, 7.2325, 0, 1, inf
33.3702, 7.2775, 0, 0, -nan
33.3702, 7.3225, 0, 0, -nan
33.3702, 7.3675, 0, 0, -nan
33.3702, 7.4125, 0, 0, -nan
33.3702, 7.4575, 1, 0, 100
33.3702, 7.5025, 0, 0, -nan
33.3702, 7.5475, 0, 1, inf
33.3702, 7.5925, 0, 0, -nan
33.3702, 7.6375, 0, 0, -nan
33.3702, 7.6825, 0, 0, -nan
33.3702, 7.7275, 0, 0, -nan
33.3702, 7.7725, 0, 0, -nan
33.3702, 7.8175, 0, 2, inf
33.3702, 7.8625, 1, 0, 100
33.3702, 7.9075, 0, 0, -nan
33.3702, 7.9525, 0, 0, -nan
33.3702, 7.9975, 0, 0, -nan
33.3702, 8.0425, 0, 0, -nan
33.3702, 8.0875, 0, 0, -nan
33.3702, 8.1325, 0, 0, -nan
33.3702, 8.1775, 0, 0, -nan
33.3702, 8.2225, 0, 0, -nan
33.3702, 8.2675, 0, 0, -nan
33.3702, 8.3125, 0, 1, inf
33.3702, 8.3575, 0, 0, -nan
33.3702, 8.4025, 0, 0, -nan
33.3702, 8.4475, 0, 0, -nan
33.3702, 8.4925, 0, 0, -nan
33.3702, 8.5375, 0, 0, -nan
33.3702, 8.5825, 0, 1, inf
33.3702, 8.6275, 0, 0, -nan
33.3702, 8.6725, 0, 0, -nan
33.3702, 8.7175, 0, 0, -nan
33.3702, 8.7625, 0, 0, -nan
33.3702, 8.8075, 0, 1, inf
33.3702, 8.8525, 0, 0, -nan
33.3702, 8.8975, 0, 0, -nan
33.3702, 8.9425, 0, 0, -nan
33.3702, 8.9875, 0, 0, -nan
33.3702, 9.0325, 1, 1, 0
33.3702, 9.0775, 1, 0, 100
33.3702, 9.1225, 0, 0, -nan
33.3702, 9.1675, 0, 1, inf
33.3702, 9.2125, 0, 0, -nan
33.3702, 9.2575, 0, 0, -nan
33.3702, 9.3025, 0, 2, inf
33.3702, 9.3475, 0, 0, -nan
33.3702, 9.3925, 0, 0, -nan
33.3702, 9.4375, 0, 0, -nan
33.3702, 9.4825, 0, 0, -nan
33.3702, 9.5275, 0, 0, -nan
33.3702, 9.5725, 0, 0, -nan
33.3702, 9.6175, 0, 1, inf
33.3702, 9.6625, 0, 0, -nan
33.3702, 9.7075, 0, 0, -nan
33.3702, 9.7525, 0, 0, -nan
33.3702, 9.7975, 0, 0, -nan
33.3702, 9.8425, 0, 0, -nan
33.3702, 9.8875, 0, 0, -nan
33.3702, 9.9325, 1, 0, 100
33.3702, 9.9775, 0, 0, -nan
33.4283, 1.0225, 1, 0, 100
33.4283, 1.0675, 7, 4, 42.8571
33.4283, 1.1125, 2, 0, 100
33.4283, 1.1575, 3, 4, 33.3333
33.4283, 1.2025, 2, 1, 50
33.4283, 1.2475, 0, 0, -nan
33.4283, 1.2925, 4, 0, 100
33.4283, 1.3375, 0, 4, inf
33.4283, 1.3825, 4, 2, 50
33.4283, 1.4275, 1, 0, 100
33.4283, 1.4725, 2, 3, 50
33.4283, 1.5175, 4, 5, 25
33.4283, 1.5625, 4, 2, 50
33.4283, 1.6075, 0, 0, -nan
33.4283, 1.6525, 0, 0, -nan
33.4283, 1.6975, 0, 0, -nan
33.4283, 1.7425, 0, 5, inf
33.4283, 1.7875, 0, 4, inf
33.4283, 1.8325, 1, 0, 100
33.4283, 1.8775, 1, 0, 100
33.4283, 1.9225, 0, 0, -nan
33.4283, 1.9675, 0, 0, -nan
33.4283, 2.0125, 1, 0, 100
33.4283, 2.0575, 2, 2, 0
33.4283, 2.1025, 0, 3, inf
33.4283, 2.1475, 3, 0, 100
33.4283, 2.1925, 2, 2, 0
33.4283, 2.2375, 0, 2, inf
33.4283, 2.2825, 2, 0, 100
33.4283, 2.3275, 0, 0, -nan
33.4283, 2.3725, 0, 0, -nan
33.4283, 2.4175, 0, 0, -nan
33.4283, 2.4625, 0, 2, inf
33.4283, 2.5075, 0, 1, inf
33.4283, 2.5525, 1, 0, 100
33.4283, 2.5975, 0, 2, inf
33.4283, 2.6425, 0, 0, -nan
33.4283, 2.6875, 3, 1, 66.6667
33.4283, 2.7325, 0, 1, inf
33.4283, 2.7775, 1, 0, 100
33.4283, 2.8225, 2, 0, 100
33.4283, 2.8675, 0, 1, inf
33.4283, 2.9125, 0, 0, -nan
33.4283, 2.9575, 0, 0, -nan
33.4283, 3.0025, 0, 0, -nan
33.4283, 3.0475, 0, 0, -nan
33.4283, 3.0925, 0, 0, -nan
33.4283, 3.1375, 1, 0, 100
33.4283, 3.1825, 0, 0, -nan
33.4283, 3.2275, 0, 0, -nan
33.4283, 3.2725, 1, 0, 100
33.4283, 3.3175, 0, 2, inf
33.4283, 3.3625, 0, 0, -nan
33.4283, 3.4075, 0, 0, -nan
33.4283, 3.4525, 0, 0, -nan
33.4283, 3.4975, 0, 0, -nan
33.4283, 3.5425, 0, 0, -nan
33.4283, 3.5875, 0, 2, inf
33.4283, 3.6325, 1, 1, 0
33.4283, 3.6775, 1, 1, 0
33.4283, 3.7225, 0, 0, -nan
33.4283, 3.7675, 1, 0, 100
33.4283, 3.8125, 1, 1, 0
33.4283, 3.8575, 1, 0, 100
33.4283, 3.9025, 0, 0, -nan
33.4283, 3.9475, 0, 0, -nan
33.4283, 3.9925, 1, 0, 100
33.4283, 4.0375, 0, 0, -nan
33.4283, 4.0825, 0, 0, -nan
33.4283, 4.1275, 0, 0, -nan
33.4283, 4.1725, 0, 0, -nan
33.4283, 4.2175, 0, 0, -nan
33.4283, 4.2625, 0, 0, -nan
33.4283, 4.3075, 0, 0, -nan
33.4283, 4.3525, 0, 0, -nan
33.4283, 4.3975, 0, 0, -nan
33.4283, 4.4425, 0, 0, -nan
33.4283, 4.4875, 0, 0, -nan
33.4283, 4.5325, 0, 0, -nan
33.4283, 4.5775, 0, 0, -nan
33.4283, 4.6225, 0, 1, inf
33.4283, 4.6675, 0, 0, -nan
33.4283, 4.7125, 0, 1, inf
33.4283, 4.7575, 0, 0, -nan
33.4283, 4.8025, 0, 0, -nan
33.4283, 4.8475, 0, 0, -nan
33.4283, 4.8925, 0, 1, inf
33.4283, 4.9375, 0, 0, -nan
33.4283, 4.9825, 0, 0, -nan
33.4283, 5.0275, 0, 1, inf
33.4283, 5.0725, 0, 0, -nan
33.4283, 5.1175, 0, 0, -nan
33.4283, 5.1625, 0, 0, -nan
33.4283, 5.2075, 0, 1, inf
33.4283, 5.2525, 0, 0, -nan
33.4283, 5.2975, 0, 0, -nan
33.4283, 5.3425, 0, 0, -nan
33.4283, 5.3875, 1, 0, 100
33.4283, 5.4325, 0, 0, -nan
33.4283, 5.4775, 0, 0, -nan
33.4283, 5.5225, 0, 1, inf
33.4283, 5.5675, 2, 1, 50
33.4283, 5.6125, 1, 0, 100
33.4283, 5.6575, 0, 0, -nan
33.4283, 5.7025, 0, 0, -nan
33.4283, 5.7475, 0, 0, -nan
33.4283, 5.7925, 0, 0, -nan
33.4283, 5.8375, 2, 0, 100
33.4283, 5.8825, 0, 0, -nan
33.4283, 5.9275, 0, 0, -nan
33.4283, 5.9725, 0, 0, -nan
33.4283, 6.0175, 0, 1, inf
33.4283, 6.0625, 0, 0, -nan
33.4283, 6.1075, 0, 0, -nan
33.4283, 6.1525, 0, 0, -nan
33.4283, 6.1975, 0, 0, -nan
33.4283, 6.2425, 0, 0, -nan
33.4283, 6.2875, 0, 0, -nan
33.4283, 6.3325, 0, 0, -nan
33.4283, 6.3775, 0, 0, -nan
33.4283, 6.4225, 0, 0, -nan
33.4283, 6.4675, 0, 0, -nan
33.4283, 6.5125, 0, 0, -nan
33.4283, 6.5575, 0, 0, -nan
33.4283, 6.6025, 0, 0, -nan
33.4283, 6.6475, 0, 0, -nan
33.4283, 6.6925, 1, 0, 100
33.4283, 6.7375, 0, 0, -nan
33.4283, 6.7825, 0, 0, -nan
33.4283, 6.8275, 0, 0, -nan
33.4283, 6.8725, 0, 0, -nan
33.4283, 6.9175, 0, 2, inf
33.4283, 6.9625, 0, 0, -nan
33.4283, 7.0075, 0, 0, -nan
33.4283, 7.0525, 0, 0, -nan
33.4283, 7.0975, 0, 0, -nan
33.4283, 7.1425, 0, 0, -nan
33.4283, 7.1875, 0, 0, -nan
33.4283, 7.2325, 0, 0, -nan
33.4283, 7.2775, 0, 0, -nan
33.4283, 7.3225, 0, 0, -nan
33.4283, 7.3675, 0, 0, -nan
33.4283, 7.4125, 0, 0, -nan
33.4283, 7.4575, 0, 0, -nan
33.4283, 7.5025, 0, 0, -nan
33.4283, 7.5475, 0, 0, -nan
33.4283, 7.5925, 1, 0, 100
33.4283, 7.6375, 0, 0, -nan
33.4283, 7.6825, 0, 0, -nan
33.4283, 7.7275, 0, 0, -nan
33.4283, 7.7725, 0, 0, -nan
33.4283, 7.8175, 0, 0, -nan
33.4283, 7.8625, 0, 0, -nan
33.4283, 7.9075, 0, 1, inf
33.4283, 7.9525, 0, 0, -nan
33.4283, 7.9975, 0, 0, -nan
33.4283, 8.0425, 1, 1, 0
33.4283, 8.0875, 1, 0, 100
33.4283, 8.1325, 0, 0, -nan
33.4283, 8.1775, 0, 0, -nan
33.4283, 8.2225, 0, 0, -nan
33.4283, 8.2675, 0, 1, inf
33.4283, 8.3125, 0, 1, inf
33.4283, 8.3575, 0, 0, -nan
33.4283, 8.4025, 0, 0, -nan
33.4283, 8.4475, 0, 1, inf
33.4283, 8.4925, 0, 0, -nan
33.4283, 8.5375, 0, 0, -nan
33.4283, 8.5825, 0, 0, -nan
33.4283, 8.6275, 0, 0, -nan
33.4283, 8.6725, 0, 0, -nan
33.4283, 8.7175, 0, 0, -nan
33.4283, 8.7625, 0, 0, -nan
33.4283, 8.8075, 0, 0, -nan
33.4283, 8.8525, 0, 0, -nan
33.4283, 8.8975, 0, 0, -nan
33.4283, 8.9425, 0, 0, -nan
33.4283, 8.9875, 0, 1, inf
33.4283, 9.0325, 0, 0, -nan
33.4283, 9.0775, 0, 0, -nan
33.4283, 9.1225, 0, 0, -nan
33.4283, 9.1675, 0, 0, -nan
33.4283, 9.2125, 0, 0, -nan
33.4283, 9.2575, 0, 0, -nan
33.4283, 9.3025, 0, 0, -nan
33.4283, 9.3475, 0, 0, -nan
33.4283, 9.3925, 1, 1, 0
33.4283, 9.4375, 1, 0, 100
33.4283, 9.4825, 0, 0, -nan
33.4283, 9.5275, 0, 0, -nan
33.4283, 9.5725, 0, 0, -nan
33.4283, 9.6175, 0, 0, -nan
33.4283, 9.6625, 1, 0, 100
33.4283, 9.7075, 0, 0, -nan
33.4283, 9.7525, 0, 0, -nan
33.4283, 9.7975, 0, 0, -nan
33.4283, 9.8425, 0, 0, -nan
33.4283, 9.8875, 0, 1, inf
33.4283, 9.9325, 0, 0, -nan
33.4283, 9.9775, 0, 0, -nan
33.4864, 1.0225, 2, 1, 50
33.4864, 1.0675, 4, 7, 75
33.4864, 1.1125, 0, 1, inf
33.4864, 1.1575, 7, 4, 42.8571
33.4864, 1.2025, 5, 6, 20
33.4864, 1.2475, 0, 0, -nan
33.4864, 1.2925, 2, 2, 0
33.4864, 1.3375, 5, 3, 40
33.4864, 1.3825, 3, 0, 100
33.4864, 1.4275, 1, 0, 100
33.4864, 1.4725, 1, 9, 800
33.4864, 1.5175, 4, 2, 50
33.4864, 1.5625, 0, 4, inf
33.4864, 1.6075, 1, 2, 100
33.4864, 1.6525, 0, 0, -nan
33.4864, 1.6975, 3, 3, 0
33.4864, 1.7425, 5, 3, 40
33.4864, 1.7875, 1, 7, 600
33.4864, 1.8325, 0, 1, inf
33.4864, 1.8775, 2, 1, 50
33.4864, 1.9225, 1, 1, 0
33.4864, 1.9675, 0, 1, inf
33.4864, 2.0125, 1, 0, 100
33.4864, 2.0575, 4, 1, 75
33.4864, 2.1025, 4, 2, 50
33.4864, 2.1475, 1, 4, 300
33.4864, 2.1925, 1, 0, 100
33.4864, 2.2375, 1, 2, 100
33.4864, 2.2825, 1, 0, 100
33.4864, 2.3275, 0, 0, -nan
33.4864, 2.3725, 0, 0, -nan
33.4864, 2.4175, 0, 0, -nan
33.4864, 2.4625, 0, 0, -nan
33.4864, 2.5075, 0, 2, inf
33.4864, 2.5525, 2, 1, 50
33.4864, 2.5975, 1, 2, 100
33.4864, 2.6425, 3, 1, 66.6667
33.4864, 2.6875, 1, 0, 100
33.4864, 2.7325, 0, 2, inf
33.4864, 2.7775, 1, 4, 300
33.4864, 2.8225, 0, 3, inf
33.4864, 2.8675, 0, 0, -nan
33.4864, 2.9125, 1, 0, 100
33.4864, 2.9575, 0, 0, -nan
33.4864, 3.0025, 0, 0, -nan
33.4864, 3.0475, 0, 0, -nan
33.4864, 3.0925, 0, 0, -nan
33.4864, 3.1375, 0, 0, -nan
33.4864, 3.1825, 1, 0, 100
33.4864, 3.2275, 0, 1, inf
33.4864, 3.2725, 1, 2, 100
33.4864, 3.3175, 0, 0, -nan
33.4864, 3.3625, 0, 0, -nan
33.4864, 3.4075, 0, 0, -nan
33.4864, 3.4525, 1, 3, 200
33.4864, 3.4975, 0, 0, -nan
33.4864, 3.5425, 3, 0, 100
33.4864, 3.5875, 3, 2, 33.3333
33.4864, 3.6325, 0, 0, -nan
33.4864, 3.6775, 0, 0, -nan
33.4864, 3.7225, 0, 0, -nan
33.4864, 3.7675, 0, 1, inf
33.4864, 3.8125, 0, 0, -nan
33.4864, 3.8575, 0, 0, -nan
33.4864, 3.9025, 0, 0, -nan
33.4864, 3.9475, 1, 0, 100
33.4864, 3.9925, 1, 1, 0
33.4864, 4.0375, 0, 0, -nan
33.4864, 4.0825, 0, 0, -nan
33.4864, 4.1275, 0, 0, -nan
33.4864, 4.1725, 0, 0, -nan
33.4864, 4.2175, 0, 0, -nan
33.4864, 4.2625, 0, 0, -nan
33.4864, 4.3075, 0, 0, -nan
33.4864, 4.3525, 0, 1, inf
33.4864, 4.3975, 0, 0, -nan
33.4864, 4.4425, 0, 0, -nan
33.4864, 4.4875, 0, 0, -nan
33.4864, 4.5325, 0, 0, -nan
33.4864, 4.5775, 0, 0, -nan
33.4864, 4.6225, 0, 0, -nan
33.4864, 4.6675, 1, 0, 100
33.4864, 4.7125, 0, 0, -nan
33.4864, 4.7575, 0, 0, -nan
33.4864, 4.8025, 0, 0, -nan
33.4864, 4.8475, 0, 0, -nan
33.4864, 4.8925, 1, 0, 100
33.4864, 4.9375, 0, 1, inf
33.4864, 4.9825, 0, 0, -nan
33.4864, 5.0275, 0, 0, -nan
33.4864, 5.0725, 1, 2, 100
33.4864, 5.1175, 0, 0, -nan
33.4864, 5.1625, 1, 0, 100
33.4864, 5.2075, 0, 0, -nan
33.4864, 5.2525, 0, 0, -nan
33.4864, 5.2975, 0, 0, -nan
33.4864, 5.3425, 0, 0, -nan
33.4864, 5.3875, 0, 1, inf
33.4864, 5.4325, 1, 0, 100
33.4864, 5.4775, 0, 0, -nan
33.4864, 5.5225, 0, 0, -nan
33.4864, 5.5675, 0, 0, -nan
33.4864, 5.6125, 0, 1, inf
33.4864, 5.6575, 0, 0, -nan
33.4864, 5.7025, 0, 1, inf
33.4864, 5.7475, 0, 0, -nan
33.4864, 5.7925, 0, 0, -nan
33.4864, 5.8375, 0, 0, -nan
33.4864, 5.8825, 0, 0, -nan
33.4864, 5.9275, 0, 0, -nan
33.4864, 5.9725, 0, 0, -nan
33.4864, 6.0175, 0, 0, -nan
33.4864, 6.0625, 0, 0, -nan
33.4864, 6.1075, 1, 0, 100
33.4864, 6.1525, 1, 0, 100
33.4864, 6.1975, 0, 0, -nan
33.4864, 6.2425, 0, 0, -nan
33.4864, 6.2875, 0, 0, -nan
33.4864, 6.3325, 0, 0, -nan
33.4864, 6.3775, 0, 0, -nan
33.4864, 6.4225, 0, 0, -nan
33.4864, 6.4675, 0, 0, -nan
33.4864, 6.5125, 0, 0, -nan
33.4864, 6.5575, 0, 0, -nan
33.4864, 6.6025, 0, 0, -nan
33.4864, 6.6475, 0, 0, -nan
33.4864, 6.6925, 0, 0, -nan
33.4864, 6.7375, 0, 0, -nan
33.4864, 6.7825, 0, 0, -nan
33.4864, 6.8275, 0, 0, -nan
33.4864, 6.8725, 1, 0, 100
33.4864, 6.9175, 0, 0, -nan
33.4864, 6.9625, 0, 0, -nan
33.4864, 7.0075, 0, 0, -nan
33.4864, 7.0525, 0, 0, -nan
33.4864, 7.0975, 0, 0, -nan
33.4864, 7.1425, 0, 0, -nan
33.4864, 7.1875, 0, 0, -nan
33.4864, 7.2325, 1, 0, 100
33.4864, 7.2775, 0, 0, -nan
33.4864, 7.3225, 1, 0, 100
33.4864, 7.3675, 0, 0, -nan
33.4864, 7.4125, 0, 0, -nan
33.4864, 7.4575, 0, 0, -nan
33.4864, 7.5025, 0, 0, -nan
33.4864, 7.5475, 0, 0, -nan
33.4864, 7.5925, 0, 0, -nan
33.4864, 7.6375, 0, 0, -nan
33.4864, 7.6825, 1, 0, 100
33.4864, 7.7275, 0, 0, -nan
33.4864, 7.7725, 0, 0, -nan
33.4864, 7.8175, 0, 0, -nan
33.4864, 7.8625, 0, 0, -nan
33.4864, 7.9075, 0, 0, -nan
33.4864, 7.9525, 0, 0, -nan
33.4864, 7.9975, 0, 0, -nan
33.4864, 8.0425, 0, 0, -nan
33.4864, 8.0875, 0, 0, -nan
33.4864, 8.1325, 0, 0, -nan
33.4864, 8.1775, 0, 1, inf
33.4864, 8.2225, 0, 0, -nan
33.4864, 8.2675, 0, 0, -nan
33.4864, 8.3125, 0, 0, -nan
33.4864, 8.3575, 0, 0, -nan
33.4864, 8.4025, 0, 0, -nan
33.4864, 8.4475, 1, 0, 100
33.4864, 8.4925, 0, 0, -nan
33.4864, 8.5375, 0, 0, -nan
33.4864, 8.5825, 1, 0, 100
33.4864, 8.6275, 1, 0, 100
33.4864, 8.6725, 1, 0, 100
33.4864, 8.7175, 0, 0, -nan
33.4864, 8.7625, 0, 1, inf
33.4864, 8.8075, 0, 0, -nan
33.4864, 8.8525, 0, 0, -nan
33.4864, 8.8975, 0, 0, -nan
33.4864, 8.9425, 1, 0, 100
33.4864, 8.9875, 1, 0, 100
33.4864, 9.0325, 0, 0, -nan
33.4864, 9.0775, 0, 0, -nan
33.4864, 9.1225, 0, 0, -nan
33.4864, 9.1675, 0, 1, inf
33.4864, 9.2125, 1, 1, 0
33.4864, 9.2575, 0, 0, -nan
33.4864, 9.3025, 0, 0, -nan
33.4864, 9.3475, 0, 0, -nan
33.4864, 9.3925, 0, 0, -nan
33.4864, 9.4375, 0, 0, -nan
33.4864, 9.4825, 0, 0, -nan
33.4864, 9.5275, 0, 0, -nan
33.4864, 9.5725, 0, 0, -nan
33.4864, 9.6175, 0, 1, inf
33.4864, 9.6625, 0, 0, -nan
33.4864, 9.7075, 1, 0, 100
33.4864, 9.7525, 0, 1, inf
33.4864, 9.7975, 0, 0, -nan
33.4864, 9.8425, 0, 0, -nan
33.4864, 9.8875, 0, 0, -nan
33.4864, 9.9325, 1, 0, 100
33.4864, 9.9775, 0, 0, -nan
33.5446, 1.0225, 3, 3, 0
33.5446, 1.0675, 7, 5, 28.5714
33.5446, 1.1125, 0, 2, inf
33.5446, 1.1575, 4, 4, 0
33.5446, 1.2025, 4, 3, 25
33.5446, 1.2475, 0, 0, -nan
33.5446, 1.2925, 3, 3, 0
33.5446, 1.3375, 4, 1, 75
33.5446, 1.3825, 1, 2, 100
33.5446, 1.4275, 1, 0, 100
33.5446, 1.4725, 1, 2, 100
33.5446, 1.5175, 5, 7, 40
33.5446, 1.5625, 4, 2, 50
33.5446, 1.6075, 1, 0, 100
33.5446, 1.6525, 0, 0, -nan
33.5446, 1.6975, 2, 1, 50
33.5446, 1.7425, 3, 2, 33.3333
33.5446, 1.7875, 7, 2, 71.4286
33.5446, 1.8325, 1, 1, 0
33.5446, 1.8775, 0, 2, inf
33.5446, 1.9225, 0, 0, -nan
33.5446, 1.9675, 0, 0, -nan
33.5446, 2.0125, 1, 1, 0
33.5446, 2.0575, 5, 1, 80
33.5446, 2.1025, 2, 2, 0
33.5446, 2.1475, 1, 3, 200
33.5446, 2.1925, 1, 0, 100
33.5446, 2.2375, 1, 0, 100
33.5446, 2.2825, 0, 0, -nan
33.5446, 2.3275, 0, 1, inf
33.5446, 2.3725, 0, 0, -nan
33.5446, 2.4175, 0, 0, -nan
33.5446, 2.4625, 1, 0, 100
33.5446, 2.5075, 2, 0, 100
33.5446, 2.5525, 1, 3, 200
33.5446, 2.5975, 1, 0, 100
33.5446, 2.6425, 1, 1, 0
33.5446, 2.6875, 0, 3, inf
33.5446, 2.7325, 1, 1, 0
33.5446, 2.7775, 0, 0, -nan
33.5446, 2.8225, 1, 1, 0
33.5446, 2.8675, 3, 2, 33.3333
33.5446, 2.9125, 0, 1, inf
33.5446, 2.9575, 0, 0, -nan
33.5446, 3.0025, 0, 0, -nan
33.5446, 3.0475, 0, 0, -nan
33.5446, 3.0925, 0, 0, -nan
33.5446, 3.1375, 0, 0, -nan
33.5446, 3.1825, 1, 0, 100
33.5446, 3.2275, 0, 3, inf
33.5446, 3.2725, 2, 1, 50
33.5446, 3.3175, 0, 0, -nan
33.5446, 3.3625, 1, 0, 100
33.5446, 3.4075, 2, 1, 50
33.5446, 3.4525, 1, 1, 0
33.5446, 3.4975, 2, 2, 0
33.5446, 3.5425, 1, 2, 100
33.5446, 3.5875, 0, 1, inf
33.5446, 3.6325, 0, 1, inf
33.5446, 3.6775, 1, 1, 0
33.5446, 3.7225, 1, 1, 0
33.5446, 3.7675, 1, 0, 100
33.5446, 3.8125, 0, 1, inf
33.5446, 3.8575, 0, 1, inf
33.5446, 3.9025, 0, 0, -nan
33.5446, 3.9475, 0, 1, inf
33.5446, 3.9925, 1, 1, 0
33.5446, 4.0375, 0, 0, -nan
33.5446, 4.0825, 0, 0, -nan
33.5446, 4.1275, 0, 0, -nan
33.5446, 4.1725, 0, 0, -nan
33.5446, 4.2175, 0, 0, -nan
33.5446, 4.2625, 0, 0, -nan
33.5446, 4.3075, 0, 0, -nan
33.5446, 4.3525, 0, 0, -nan
33.5446, 4.3975, 0, 0, -nan
33.5446, 4.4425, 0, 0, -nan
