-0.978966,2.2,0.00370978
-0.978966,2.6,-0.00200253
-0.978966,3,0.00413437
-0.978966,3.4,0.0422927
-0.978966,3.8,0.0335247
-0.978966,4.2,0.00471173
-0.978966,4.6,-0.01804
-0.978966,5,-0.0306621
-0.978966,5.4,-0.029586
-0.978966,5.8,-0.0272874
-0.978966,6.2,-0.0273357
-0.978966,6.6,-0.0293111
-0.978966,7,-0.0327244
-0.978966,7.4,-0.0356969
-0.978966,7.8,-0.0307337
-0.978966,8.2,-0.0124849
-0.978966,8.6,0.00181847
-0.978966,9,0.00627199
-0.978966,9.4,0.00661255
-0.978966,9.8,0.00585895
-0.960723,2.2,0.00470232
-0.960723,2.6,-0.00269864
-0.960723,3,0.0160421
-0.960723,3.4,0.0558371
-0.960723,3.8,0.0257417
-0.960723,4.2,-0.0168705
-0.960723,4.6,-0.0362742
-0.960723,5,-0.0348277
-0.960723,5.4,-0.0328171
-0.960723,5.8,-0.036135
-0.960723,6.2,-0.0420481
-0.960723,6.6,-0.0495193
-0.960723,7,-0.0569959
-0.960723,7.4,-0.0569023
-0.960723,7.8,-0.032215
-0.960723,8.2,0.00622694
-0.960723,8.6,0.0245086
-0.960723,9,0.0270338
-0.960723,9.4,0.0246907
-0.960723,9.8,0.0215229
-0.942481,2.2,0.00551756
-0.942481,2.6,-0.00149073
-0.942481,3,0.0280982
-0.942481,3.4,0.0578367
-0.942481,3.8,0.00735264
-0.942481,4.2,-0.0352362
-0.942481,4.6,-0.0369705
-0.942481,5,-0.026998
-0.942481,5.4,-0.0321494
-0.942481,5.8,-0.0435394
-0.942481,6.2,-0.0561676
-0.942481,6.6,-0.0690527
-0.942481,7,-0.0780022
-0.942481,7.4,-0.0663311
-0.942481,7.8,-0.0159039
-0.942481,8.2,0.0335643
-0.942481,8.6,0.0501519
-0.942481,9,0.0496884
-0.942481,9.4,0.044774
-0.942481,9.8,0.0394911
-0.924238,2.2,0.00620999
-0.924238,2.6,0.00104202
-0.924238,3,0.0379202
-0.924238,3.4,0.0527308
-0.924238,3.8,-0.00660068
-0.924238,4.2,-0.0352626
-0.924238,4.6,-0.02612
-0.924238,5,-0.0295263
-0.924238,5.4,-0.0488354
-0.924238,5.8,-0.0687259
-0.924238,6.2,-0.0873996
-0.924238,6.6,-0.103954
-0.924238,7,-0.108366
-0.924238,7.4,-0.0723924
-0.924238,7.8,0.00656684
-0.924238,8.2,0.0606883
-0.924238,8.6,0.0740996
-0.924238,9,0.0707803
-0.924238,9.4,0.0635875
-0.924238,9.8,0.0564426
-0.905995,2.2,0.00674068
-0.905995,2.6,0.00406375
-0.905995,3,0.0444328
-0.905995,3.4,0.0458234
-0.905995,3.8,-0.00705257
-0.905995,4.2,-0.0164382
-0.905995,4.6,-0.0189147
-0.905995,5,-0.056823
-0.905995,5.4,-0.0960592
-0.905995,5.8,-0.126163
-0.905995,6.2,-0.151476
-0.905995,6.6,-0.169256
-0.905995,7,-0.157239
-0.905995,7.4,-0.077449
-0.905995,7.8,0.033371
-0.905995,8.2,0.0906293
-0.905995,8.6,0.10121
-0.905995,9,0.0949874
-0.905995,9.4,0.0851665
-0.905995,9.8,0.0757274
-0.887753,2.2,0.00704222
-0.887753,2.6,0.00684334
-0.887753,3,0.0474431
-0.887753,3.4,0.0406584
-0.887753,3.8,0.0060618
-0.887753,4.2,0.0123258
-0.887753,4.6,-0.0250775
-0.887753,5,-0.110074
-0.887753,5.4,-0.174006
-0.887753,5.8,-0.217943
-0.887753,6.2,-0.251725
-0.887753,6.6,-0.265563
-0.887753,7,-0.216983
-0.887753,7.4,-0.0747698
-0.887753,7.8,0.0655707
-0.887753,8.2,0.125393
-0.887753,8.6,0.134199
-0.887753,9,0.125505
-0.887753,9.4,0.11301
-0.887753,9.8,0.100998
-0.86951,2.2,0.00706648
-0.86951,2.6,0.00890622
-0.86951,3,0.0473094
-0.86951,3.4,0.0382825
-0.86951,3.8,0.0273735
-0.86951,4.2,0.0408997
-0.86951,4.6,-0.0452238
-0.86951,5,-0.179081
-0.86951,5.4,-0.270279
-0.86951,5.8,-0.331831
-0.86951,6.2,-0.374643
-0.86951,6.6,-0.373822
-0.86951,7,-0.266053
-0.86951,7.4,-0.0596493
-0.86951,7.8,0.0990418
-0.86951,8.2,0.160013
-0.86951,8.6,0.168496
-0.86951,9,0.158743
-0.86951,9.4,0.144591
-0.86951,9.8,0.130673
-0.851267,2.2,0.00680644
-0.851267,2.6,0.0100511
-0.851267,3,0.0446925
-0.851267,3.4,0.0379917
-0.851267,3.8,0.0503782
-0.851267,4.2,0.0621178
-0.851267,4.6,-0.0730204
-0.851267,5,-0.247448
-0.851267,5.4,-0.364857
-0.851267,5.8,-0.445347
-0.851267,6.2,-0.493747
-0.851267,6.6,-0.463317
-0.851267,7,-0.285841
-0.851267,7.4,-0.0355917
-0.851267,7.8,0.126391
-0.851267,8.2,0.186375
-0.851267,8.6,0.195756
-0.851267,9,0.186765
-0.851267,9.4,0.172686
-0.851267,9.8,0.158321
-0.833025,2.2,0.00629672
-0.833025,2.6,0.0102966
-0.833025,3,0.0403674
-0.833025,3.4,0.0384526
-0.833025,3.8,0.069819
-0.833025,4.2,0.0727978
-0.833025,4.6,-0.0995237
-0.833025,5,-0.299612
-0.833025,5.4,-0.438103
-0.833025,5.8,-0.534687
-0.833025,6.2,-0.58087
-0.833025,6.6,-0.508679
-0.833025,7,-0.272939
-0.833025,7.4,-0.010209
-0.833025,7.8,0.141906
-0.833025,8.2,0.198503
-0.833025,8.6,0.209227
-0.833025,9,0.202374
-0.833025,9.4,0.189979
-0.833025,9.8,0.17672
-0.814782,2.2,0.00560147
-0.814782,2.6,0.00980382
-0.814782,3,0.035084
-0.814782,3.4,0.0384846
-0.814782,3.8,0.0824782
-0.814782,4.2,0.0733055
-0.814782,4.6,-0.117546
-0.814782,5,-0.326499
-0.814782,5.4,-0.477758
-0.814782,5.8,-0.5836
-0.814782,6.2,-0.617957
-0.814782,6.6,-0.50205
-0.814782,7,-0.236577
-0.814782,7.4,0.0102981
-0.814782,7.8,0.143798
-0.814782,8.2,0.194806
-0.814782,8.6,0.206504
-0.814782,9,0.202316
-0.814782,9.4,0.192552
-0.814782,9.8,0.181476
-0.796539,2.2,0.00479796
-0.796539,2.6,0.00879893
-0.796539,3,0.029477
-0.796539,3.4,0.0373855
-0.796539,3.8,0.0872066
-0.796539,4.2,0.066349
-0.796539,4.6,-0.12405
-0.796539,5,-0.327118
-0.796539,5.4,-0.481398
-0.796539,5.8,-0.587434
-0.796539,6.2,-0.602149
-0.796539,6.6,-0.452466
-0.796539,7,-0.189637
-0.796539,7.4,0.023163
-0.796539,7.8,0.133804
-0.796539,8.2,0.177633
-0.796539,8.6,0.189464
-0.796539,9,0.187722
-0.796539,9.4,0.180785
-0.796539,9.8,0.17231
-0.778297,2.2,0.00396153
-0.778297,2.6,0.00751323
-0.778297,3,0.0240239
-0.778297,3.4,0.034951
-0.778297,3.8,0.0846044
-0.778297,4.2,0.0554399
-0.778297,4.6,-0.11994
-0.778297,5,-0.306427
-0.778297,5.4,-0.454404
-0.778297,5.8,-0.551593
-0.778297,6.2,-0.543197
-0.778297,6.6,-0.377364
-0.778297,7,-0.142547
-0.778297,7.4,0.0285433
-0.778297,7.8,0.115718
-0.778297,8.2,0.151622
-0.778297,8.6,0.162685
-0.778297,9,0.162747
-0.778297,9.4,0.158296
-0.778297,9.8,0.152295
-0.760054,2.2,0.0031551
-0.760054,2.6,0.00614359
-0.760054,3,0.0190406
-0.760054,3.4,0.0313532
-0.760054,3.8,0.0764734
-0.760054,4.2,0.0436113
-0.760054,4.6,-0.108312
-0.760054,5,-0.271877
-0.760054,5.4,-0.406013
-0.760054,5.8,-0.487208
-0.760054,6.2,-0.457289
-0.760054,6.6,-0.294296
-0.760054,7,-0.101493
-0.760054,7.4,0.0282392
-0.760054,7.8,0.0938391
-0.760054,8.2,0.121918
-0.760054,8.6,0.131538
-0.760054,9,0.132663
-0.760054,9.4,0.130103
-0.760054,9.8,0.12614
-0.741812,2.2,0.00242378
-0.741812,2.6,0.00483395
-0.741812,3,0.0147019
-0.741812,3.4,0.0269834
-0.741812,3.8,0.0651296
-0.741812,4.2,0.0328069
-0.741812,4.6,-0.0926912
-0.741812,5,-0.230674
-0.741812,5.4,-0.345893
-0.741812,5.8,-0.406955
-0.741812,6.2,-0.3613
-0.741812,6.6,-0.216342
-0.741812,7,-0.068968
-0.741812,7.4,0.0245297
-0.741812,7.8,0.0718498
-0.741812,8.2,0.0928565
-0.741812,8.6,0.100691
-0.741812,9,0.102254
-0.741812,9.4,0.100965
-0.741812,9.8,0.0985085
-0.723569,2.2,0.00179409
-0.723569,2.6,0.00367303
-0.723569,3,0.0110728
-0.723569,3.4,0.022306
-0.723569,3.8,0.0527563
-0.723569,4.2,0.0239016
-0.723569,4.6,-0.0759686
-0.723569,5,-0.188403
-0.723569,5.4,-0.282197
-0.723569,5.8,-0.322342
-0.723569,6.2,-0.269053
-0.723569,6.6,-0.150901
-0.723569,7,-0.0450079
-0.723569,7.4,0.0194167
-0.723569,7.8,0.052241
-0.723569,8.2,0.0673115
-0.723569,8.6,0.0733285
-0.723569,9,0.0748997
-0.723569,9.4,0.07437
-0.723569,9.8,0.0729316
-0.705326,2.2,0.00127623
-0.705326,2.6,0.00270233
-0.705326,3,0.00814135
-0.705326,3.4,0.0177467
-0.705326,3.8,0.0409828
-0.705326,4.2,0.0170347
-0.705326,4.6,-0.060074
-0.705326,5,-0.148742
-0.705326,5.4,-0.220904
-0.705326,5.8,-0.242382
-0.705326,6.2,-0.189569
-0.705326,6.6,-0.100459
-0.705326,7,-0.0283615
-0.705326,7.4,0.0142897
-0.705326,7.8,0.0362492
-0.705326,8.2,0.046643
-0.705326,8.6,0.0510253
-0.705326,9,0.0523734
-0.705326,9.4,0.0522402
-0.705326,9.8,0.051439
-0.687084,2.2,0.000867972
-0.687084,2.6,0.0019286
-0.687084,3,0.00584712
-0.687084,3.4,0.0136231
-0.687084,3.8,0.0307556
-0.687084,4.2,0.0119664
-0.687084,4.6,-0.0460597
-0.687084,5,-0.113736
-0.687084,5.4,-0.165918
-0.687084,5.8,-0.1731
-0.687084,6.2,-0.126907
-0.687084,6.6,-0.0641862
-0.687084,7,-0.0173436
-0.687084,7.4,0.00990293
-0.687084,7.8,0.0241103
-0.687084,8.2,0.0310188
-0.687084,8.6,0.0340606
-0.687084,9,0.0351023
-0.687084,9.4,0.0351409
-0.687084,9.8,0.0347125
-0.668841,2.2,0.000558914
-0.668841,2.6,0.00133659
-0.668841,3,0.0041038
-0.668841,3.4,0.0101192
-0.668841,3.8,0.0224346
-0.668841,4.2,0.00832949
-0.668841,4.6,-0.0343375
-0.668841,5,-0.0842479
-0.668841,5.4,-0.119423
-0.668841,5.8,-0.117518
-0.668841,6.2,-0.0811194
-0.668841,6.6,-0.0395683
-0.668841,7,-0.0103396
-0.668841,7.4,0.00652075
-0.668841,7.8,0.0154331
-0.668841,8.2,0.0198691
-0.668841,8.6,0.0218896
-0.668841,9,0.0226334
-0.668841,9.4,0.0227228
