0 , 15 , 2 , 600 , 0.00629311 , 30 , 100 , 30
1 , 25 , 2 , 600 , 0.00544216 , 30 , 100 , 30
2 , 35 , 2 , 600 , 0.0021109 , 30 , 100 , 30
3 , 45 , 2 , 600 , 0 , 30 , 100 , 30
4 , 50 , 2 , 600 , 0.000888612 , 30 , 100 , 30
